bed,aimedat,average,,min 50 darts at double
m14,d14,97.27,,
m14,d14,97.27,,
m14,d14,97.27,,
m14,d14,97.27,,
m14,d14,97.27,,
m14,d14,97.27,,
o11,d14,97.27,,
d9,d14,97.27,,
o9,d14,97.27,,
d11,d14,97.27,,
o9,d14,97.27,,
d14,d14,92.52,,
d14,d14,92.52,,
d14,d14,92.52,,
d14,d14,92.52,,
d14,d14,92.52,,
d14,d14,92.52,,
d14,d14,92.52,,
d14,d14,92.52,,
d14,d14,92.52,,
d14,d14,92.52,,
d14,d14,92.52,,
d14,d14,92.52,,
d14,d14,92.52,,
d14,d14,92.52,,
d14,d14,92.52,,
d14,d14,92.52,,
d14,d14,92.52,,
d14,d14,92.52,,
d14,d14,92.52,,
d14,d14,92.52,,
d14,d14,92.52,,
d14,d14,92.52,,
d14,d14,92.52,,
d14,d14,92.52,,
d14,d14,92.52,,
d14,d14,92.52,,
d14,d14,92.52,,
d14,d14,92.52,,
d14,d14,92.52,,
d14,d14,92.52,,
d14,d14,92.52,,
d14,d14,92.52,,
d14,d14,92.52,,
d14,d14,92.52,,
d14,d14,92.52,,
d14,d14,92.52,,
d14,d14,92.52,,
d14,d14,92.52,,
d14,d14,92.52,,
d14,d14,92.52,,
d14,d14,92.52,,
d14,d14,92.52,,
d14,d14,92.52,,
d14,d14,92.52,,
o14,d14,92.52,,
o14,d14,92.52,,
o14,d14,92.52,,
o14,d14,92.52,,
o14,d14,92.52,,
o14,d14,92.52,,
o14,d14,92.52,,
o14,d14,92.52,,
o14,d14,92.52,,
o14,d14,92.52,,
m14,d14,92.52,,
m14,d14,92.52,,
m14,d14,92.52,,
m14,d14,92.52,,
m14,d14,92.52,,
m14,d14,92.52,,
m14,d14,92.52,,
m14,d14,92.52,,
m14,d14,92.52,,
m14,d14,92.52,,
m14,d14,92.52,,
m14,d14,92.52,,
m14,d14,92.52,,
m14,d14,92.52,,
m14,d14,92.52,,
m14,d14,92.52,,
m14,d14,92.52,,
m14,d14,92.52,,
m14,d14,92.52,,
m14,d14,92.52,,
m14,d14,92.52,,
m14,d14,92.52,,
m14,d14,92.52,,
m14,d14,92.52,,
m14,d14,92.52,,
m14,d14,92.52,,
m14,d14,92.52,,
m14,d14,92.52,,
m14,d14,92.52,,
m14,d14,92.52,,
m14,d14,92.52,,
m14,d14,92.52,,
m14,d14,92.52,,
m14,d14,92.52,,
m14,d14,92.52,,
d9,d14,92.52,,
d9,d14,92.52,,
d9,d14,92.52,,
o9,d14,92.52,,
d9,d14,92.52,,
d14,d14,93.23,,
d14,d14,93.23,,
d14,d14,93.23,,
d14,d14,93.23,,
d14,d14,93.23,,
d14,d14,93.23,,
d14,d14,93.23,,
d14,d14,93.23,,
d14,d14,93.23,,
d14,d14,93.23,,
d14,d14,93.23,,
d14,d14,93.23,,
d14,d14,93.23,,
d14,d14,93.23,,
d14,d14,93.23,,
d14,d14,93.23,,
d14,d14,93.23,,
d14,d14,93.23,,
d14,d14,93.23,,
d14,d14,93.23,,
d14,d14,93.23,,
d14,d14,93.23,,
d14,d14,93.23,,
d14,d14,93.23,,
d14,d14,93.23,,
d14,d14,93.23,,
d14,d14,93.23,,
d14,d14,93.23,,
d14,d14,93.23,,
d14,d14,93.23,,
d14,d14,93.23,,
d14,d14,93.23,,
d14,d14,93.23,,
d14,d14,93.23,,
o14,d14,93.23,,
o14,d14,93.23,,
o14,d14,93.23,,
o14,d14,93.23,,
o14,d14,93.23,,
o14,d14,93.23,,
o14,d14,93.23,,
o14,d14,93.23,,
o14,d14,93.23,,
o14,d14,93.23,,
o14,d14,93.23,,
o14,d14,93.23,,
o14,d14,93.23,,
o14,d14,93.23,,
o14,d14,93.23,,
o14,d14,93.23,,
o14,d14,93.23,,
o14,d14,93.23,,
m14,d14,93.23,,
m14,d14,93.23,,
m14,d14,93.23,,
m14,d14,93.23,,
m14,d14,93.23,,
m14,d14,93.23,,
m14,d14,93.23,,
m14,d14,93.23,,
m14,d14,93.23,,
m14,d14,93.23,,
m14,d14,93.23,,
m14,d14,93.23,,
m14,d14,93.23,,
m14,d14,93.23,,
m14,d14,93.23,,
m14,d14,93.23,,
m14,d14,93.23,,
m14,d14,93.23,,
m14,d14,93.23,,
m14,d14,93.23,,
m14,d14,93.23,,
d14,d14,90.41,,
d14,d14,90.41,,
d14,d14,90.41,,
d14,d14,90.41,,
d14,d14,90.41,,
d14,d14,90.41,,
d14,d14,90.41,,
d14,d14,90.41,,
d14,d14,90.41,,
d14,d14,90.41,,
d14,d14,90.41,,
d14,d14,90.41,,
d14,d14,90.41,,
d14,d14,90.41,,
d14,d14,90.41,,
d14,d14,90.41,,
d14,d14,90.41,,
d14,d14,90.41,,
d14,d14,90.41,,
d14,d14,90.41,,
d14,d14,90.41,,
d14,d14,90.41,,
d14,d14,90.41,,
d14,d14,90.41,,
d14,d14,90.41,,
d14,d14,90.41,,
d14,d14,90.41,,
d14,d14,90.41,,
d14,d14,90.41,,
d14,d14,90.41,,
d14,d14,90.41,,
d14,d14,90.41,,
d14,d14,90.41,,
d14,d14,90.41,,
d14,d14,90.41,,
d14,d14,90.41,,
d14,d14,90.41,,
d14,d14,90.41,,
d14,d14,90.41,,
o14,d14,90.41,,
o14,d14,90.41,,
o14,d14,90.41,,
o14,d14,90.41,,
o14,d14,90.41,,
m14,d14,90.41,,
m14,d14,90.41,,
m14,d14,90.41,,
m14,d14,90.41,,
m14,d14,90.41,,
m14,d14,90.41,,
m14,d14,90.41,,
m14,d14,90.41,,
m14,d14,90.41,,
m14,d14,90.41,,
m14,d14,90.41,,
m14,d14,90.41,,
m14,d14,90.41,,
m14,d14,90.41,,
m14,d14,90.41,,
m14,d14,90.41,,
m14,d14,90.41,,
m14,d14,90.41,,
m14,d14,90.41,,
m14,d14,90.41,,
m14,d14,90.41,,
m14,d14,90.41,,
m14,d14,90.41,,
m14,d14,90.41,,
m14,d14,90.41,,
m14,d14,90.41,,
m14,d14,90.41,,
m14,d14,90.41,,
m14,d14,90.41,,
m14,d14,90.41,,
m14,d14,90.41,,
m14,d14,90.41,,
m14,d14,90.41,,
m14,d14,90.41,,
m14,d14,90.41,,
m14,d14,90.41,,
m14,d14,90.41,,
m14,d14,90.41,,
m14,d14,90.41,,
m14,d14,90.41,,
m14,d14,90.41,,
m14,d14,90.41,,
d14,d14,100.26,,
d14,d14,100.26,,
d14,d14,100.26,,
d14,d14,100.26,,
d14,d14,100.26,,
d14,d14,100.26,,
d14,d14,100.26,,
d14,d14,100.26,,
d14,d14,100.26,,
d14,d14,100.26,,
d14,d14,100.26,,
d14,d14,100.26,,
d14,d14,100.26,,
d14,d14,100.26,,
d14,d14,100.26,,
d14,d14,100.26,,
d14,d14,100.26,,
d14,d14,100.26,,
d14,d14,100.26,,
d14,d14,100.26,,
d14,d14,100.26,,
d14,d14,100.26,,
d14,d14,100.26,,
d14,d14,100.26,,
d14,d14,100.26,,
d14,d14,100.26,,
d14,d14,100.26,,
d14,d14,100.26,,
d14,d14,100.26,,
d14,d14,100.26,,
d14,d14,100.26,,
d14,d14,100.26,,
d14,d14,100.26,,
d14,d14,100.26,,
d14,d14,100.26,,
d14,d14,100.26,,
d14,d14,100.26,,
d14,d14,100.26,,
d14,d14,100.26,,
d14,d14,100.26,,
d14,d14,100.26,,
d14,d14,100.26,,
d14,d14,100.26,,
d14,d14,100.26,,
d14,d14,100.26,,
d14,d14,100.26,,
d14,d14,100.26,,
d14,d14,100.26,,
d14,d14,100.26,,
d14,d14,100.26,,
d14,d14,100.26,,
d14,d14,100.26,,
d14,d14,100.26,,
d14,d14,100.26,,
d14,d14,100.26,,
d14,d14,100.26,,
d14,d14,100.26,,
d14,d14,100.26,,
o14,d14,100.26,,
o14,d14,100.26,,
o14,d14,100.26,,
o14,d14,100.26,,
o14,d14,100.26,,
o14,d14,100.26,,
o14,d14,100.26,,
o14,d14,100.26,,
o14,d14,100.26,,
o14,d14,100.26,,
o14,d14,100.26,,
o14,d14,100.26,,
o14,d14,100.26,,
o14,d14,100.26,,
o14,d14,100.26,,
o14,d14,100.26,,
o14,d14,100.26,,
o14,d14,100.26,,
o14,d14,100.26,,
o14,d14,100.26,,
o14,d14,100.26,,
m14,d14,100.26,,
m14,d14,100.26,,
m14,d14,100.26,,
m14,d14,100.26,,
m14,d14,100.26,,
m14,d14,100.26,,
m14,d14,100.26,,
m14,d14,100.26,,
m14,d14,100.26,,
m14,d14,100.26,,
m14,d14,100.26,,
m14,d14,100.26,,
m14,d14,100.26,,
m14,d14,100.26,,
m14,d14,100.26,,
m14,d14,100.26,,
m14,d14,100.26,,
m14,d14,100.26,,
m14,d14,100.26,,
m14,d14,100.26,,
m14,d14,100.26,,
m14,d14,100.26,,
m14,d14,100.26,,
m14,d14,100.26,,
m14,d14,100.26,,
m14,d14,100.26,,
m14,d14,100.26,,
m14,d14,100.26,,
m14,d14,100.26,,
m14,d14,100.26,,
m14,d14,100.26,,
m14,d14,100.26,,
m14,d14,100.26,,
m14,d14,100.26,,
m14,d14,100.26,,
m14,d14,100.26,,
m14,d14,100.26,,
m14,d14,100.26,,
m14,d14,100.26,,
m14,d14,100.26,,
m14,d14,100.26,,
m14,d14,100.26,,
m14,d14,100.26,,
m14,d14,100.26,,
m14,d14,100.26,,
m14,d14,100.26,,
m14,d14,100.26,,
m14,d14,100.26,,
m14,d14,100.26,,
m14,d14,100.26,,
m14,d14,100.26,,
m14,d14,100.26,,
m14,d14,100.26,,
d14,d14,95.7,,
d14,d14,95.7,,
d14,d14,95.7,,
d14,d14,95.7,,
d14,d14,95.7,,
d14,d14,95.7,,
d14,d14,95.7,,
d14,d14,95.7,,
d14,d14,95.7,,
d14,d14,95.7,,
d14,d14,95.7,,
d14,d14,95.7,,
d14,d14,95.7,,
d14,d14,95.7,,
d14,d14,95.7,,
d14,d14,95.7,,
d14,d14,95.7,,
d14,d14,95.7,,
d14,d14,95.7,,
d14,d14,95.7,,
d14,d14,95.7,,
d14,d14,95.7,,
d14,d14,95.7,,
d14,d14,95.7,,
d14,d14,95.7,,
d14,d14,95.7,,
d14,d14,95.7,,
d14,d14,95.7,,
d14,d14,95.7,,
d14,d14,95.7,,
d14,d14,95.7,,
d14,d14,95.7,,
d14,d14,95.7,,
d14,d14,95.7,,
o14,d14,95.7,,
o14,d14,95.7,,
o14,d14,95.7,,
o14,d14,95.7,,
o14,d14,95.7,,
o14,d14,95.7,,
o14,d14,95.7,,
o14,d14,95.7,,
o14,d14,95.7,,
o14,d14,95.7,,
o14,d14,95.7,,
o14,d14,95.7,,
o14,d14,95.7,,
o14,d14,95.7,,
o14,d14,95.7,,
o14,d14,95.7,,
o14,d14,95.7,,
o14,d14,95.7,,
o14,d14,95.7,,
o14,d14,95.7,,
o14,d14,95.7,,
o14,d14,95.7,,
o14,d14,95.7,,
o14,d14,95.7,,
m14,d14,95.7,,
m14,d14,95.7,,
m14,d14,95.7,,
m14,d14,95.7,,
m14,d14,95.7,,
m14,d14,95.7,,
m14,d14,95.7,,
m14,d14,95.7,,
m14,d14,95.7,,
m14,d14,95.7,,
m14,d14,95.7,,
m14,d14,95.7,,
m14,d14,95.7,,
m14,d14,95.7,,
m14,d14,95.7,,
m14,d14,95.7,,
m14,d14,95.7,,
m14,d14,95.7,,
m14,d14,95.7,,
m14,d14,95.7,,
m14,d14,95.7,,
m14,d14,95.7,,
m14,d14,95.7,,
d14,d14,96.91,,
d14,d14,96.91,,
d14,d14,96.91,,
d14,d14,96.91,,
d14,d14,96.91,,
d14,d14,96.91,,
d14,d14,96.91,,
d14,d14,96.91,,
d14,d14,96.91,,
d14,d14,96.91,,
d14,d14,96.91,,
d14,d14,96.91,,
d14,d14,96.91,,
d14,d14,96.91,,
d14,d14,96.91,,
d14,d14,96.91,,
d14,d14,96.91,,
d14,d14,96.91,,
d14,d14,96.91,,
d14,d14,96.91,,
d14,d14,96.91,,
d14,d14,96.91,,
d14,d14,96.91,,
d14,d14,96.91,,
d14,d14,96.91,,
d14,d14,96.91,,
d14,d14,96.91,,
d14,d14,96.91,,
d14,d14,96.91,,
d14,d14,96.91,,
d14,d14,96.91,,
d14,d14,96.91,,
d14,d14,96.91,,
d14,d14,96.91,,
d14,d14,96.91,,
d14,d14,96.91,,
d14,d14,96.91,,
d14,d14,96.91,,
d14,d14,96.91,,
d14,d14,96.91,,
d14,d14,96.91,,
d14,d14,96.91,,
d14,d14,96.91,,
d14,d14,96.91,,
d14,d14,96.91,,
d14,d14,96.91,,
o14,d14,96.91,,
o14,d14,96.91,,
o14,d14,96.91,,
o14,d14,96.91,,
o14,d14,96.91,,
o14,d14,96.91,,
o14,d14,96.91,,
o14,d14,96.91,,
o14,d14,96.91,,
o14,d14,96.91,,
o14,d14,96.91,,
o14,d14,96.91,,
o14,d14,96.91,,
o14,d14,96.91,,
o14,d14,96.91,,
o14,d14,96.91,,
o14,d14,96.91,,
o14,d14,96.91,,
o14,d14,96.91,,
o14,d14,96.91,,
o14,d14,96.91,,
o14,d14,96.91,,
m14,d14,96.91,,
m14,d14,96.91,,
m14,d14,96.91,,
m14,d14,96.91,,
m14,d14,96.91,,
m14,d14,96.91,,
m14,d14,96.91,,
m14,d14,96.91,,
m14,d14,96.91,,
m14,d14,96.91,,
m14,d14,96.91,,
m14,d14,96.91,,
m14,d14,96.91,,
m14,d14,96.91,,
m14,d14,96.91,,
m14,d14,96.91,,
m14,d14,96.91,,
m14,d14,96.91,,
m14,d14,96.91,,
m14,d14,96.91,,
m14,d14,96.91,,
m14,d14,96.91,,
m14,d14,96.91,,
m14,d14,96.91,,
m14,d14,96.91,,
m14,d14,96.91,,
m14,d14,96.91,,
m14,d14,96.91,,
m14,d14,96.91,,
m14,d14,96.91,,
m14,d14,96.91,,
m14,d14,96.91,,
m14,d14,96.91,,
m14,d14,96.91,,
m14,d14,96.91,,
m14,d14,96.91,,
m14,d14,96.91,,
m14,d14,96.91,,
m14,d14,96.91,,
m14,d14,96.91,,
m14,d14,96.91,,
m14,d14,96.91,,
d14,d14,94.25,,
d14,d14,94.25,,
d14,d14,94.25,,
d14,d14,94.25,,
d14,d14,94.25,,
d14,d14,94.25,,
d14,d14,94.25,,
d14,d14,94.25,,
d14,d14,94.25,,
d14,d14,94.25,,
d14,d14,94.25,,
d14,d14,94.25,,
d14,d14,94.25,,
d14,d14,94.25,,
d14,d14,94.25,,
d14,d14,94.25,,
d14,d14,94.25,,
d14,d14,94.25,,
d14,d14,94.25,,
d14,d14,94.25,,
d14,d14,94.25,,
d14,d14,94.25,,
d14,d14,94.25,,
d14,d14,94.25,,
d14,d14,94.25,,
d14,d14,94.25,,
d14,d14,94.25,,
d14,d14,94.25,,
d14,d14,94.25,,
d14,d14,94.25,,
d14,d14,94.25,,
d14,d14,94.25,,
d14,d14,94.25,,
d14,d14,94.25,,
d14,d14,94.25,,
d14,d14,94.25,,
d14,d14,94.25,,
d14,d14,94.25,,
d14,d14,94.25,,
d14,d14,94.25,,
d14,d14,94.25,,
d14,d14,94.25,,
d14,d14,94.25,,
d14,d14,94.25,,
d14,d14,94.25,,
d14,d14,94.25,,
d14,d14,94.25,,
o14,d14,94.25,,
o14,d14,94.25,,
o14,d14,94.25,,
o14,d14,94.25,,
o14,d14,94.25,,
o14,d14,94.25,,
o14,d14,94.25,,
o14,d14,94.25,,
o14,d14,94.25,,
o14,d14,94.25,,
o14,d14,94.25,,
o14,d14,94.25,,
o14,d14,94.25,,
o14,d14,94.25,,
o14,d14,94.25,,
o14,d14,94.25,,
o14,d14,94.25,,
o14,d14,94.25,,
o14,d14,94.25,,
o14,d14,94.25,,
o14,d14,94.25,,
o14,d14,94.25,,
o14,d14,94.25,,
o14,d14,94.25,,
o14,d14,94.25,,
o14,d14,94.25,,
o14,d14,94.25,,
o14,d14,94.25,,
o14,d14,94.25,,
o14,d14,94.25,,
o14,d14,94.25,,
m14,d14,94.25,,
m14,d14,94.25,,
m14,d14,94.25,,
m14,d14,94.25,,
m14,d14,94.25,,
m14,d14,94.25,,
m14,d14,94.25,,
m14,d14,94.25,,
m14,d14,94.25,,
m14,d14,94.25,,
m14,d14,94.25,,
m14,d14,94.25,,
m14,d14,94.25,,
m14,d14,94.25,,
m14,d14,94.25,,
m14,d14,94.25,,
m14,d14,94.25,,
m14,d14,94.25,,
m14,d14,94.25,,
m14,d14,94.25,,
m14,d14,94.25,,
m14,d14,94.25,,
m14,d14,94.25,,
m14,d14,94.25,,
m14,d14,94.25,,
m14,d14,94.25,,
m14,d14,94.25,,
m14,d14,94.25,,
m14,d14,94.25,,
m14,d14,94.25,,
m14,d14,94.25,,
m14,d14,94.25,,
m14,d14,94.25,,
m14,d14,94.25,,
m14,d14,94.25,,
m14,d14,94.25,,
d14,d14,97.18,,
d14,d14,97.18,,
d14,d14,97.18,,
d14,d14,97.18,,
d14,d14,97.18,,
d14,d14,97.18,,
d14,d14,97.18,,
d14,d14,97.18,,
d14,d14,97.18,,
d14,d14,97.18,,
d14,d14,97.18,,
d14,d14,97.18,,
d14,d14,97.18,,
d14,d14,97.18,,
d14,d14,97.18,,
d14,d14,97.18,,
d14,d14,97.18,,
d14,d14,97.18,,
d14,d14,97.18,,
d14,d14,97.18,,
o14,d14,97.18,,
o14,d14,97.18,,
o14,d14,97.18,,
o14,d14,97.18,,
o14,d14,97.18,,
o14,d14,97.18,,
o14,d14,97.18,,
o14,d14,97.18,,
o14,d14,97.18,,
o14,d14,97.18,,
o14,d14,97.18,,
o14,d14,97.18,,
o14,d14,97.18,,
o14,d14,97.18,,
o14,d14,97.18,,
m14,d14,97.18,,
m14,d14,97.18,,
m14,d14,97.18,,
m14,d14,97.18,,
m14,d14,97.18,,
m14,d14,97.18,,
m14,d14,97.18,,
m14,d14,97.18,,
m14,d14,97.18,,
m14,d14,97.18,,
m14,d14,97.18,,
m14,d14,97.18,,
m14,d14,97.18,,
m14,d14,97.18,,
m14,d14,97.18,,
d14,d14,93.35,,
d14,d14,93.35,,
d14,d14,93.35,,
d14,d14,93.35,,
d14,d14,93.35,,
d14,d14,93.35,,
d14,d14,93.35,,
d14,d14,93.35,,
d14,d14,93.35,,
d14,d14,93.35,,
d14,d14,93.35,,
d14,d14,93.35,,
d14,d14,93.35,,
d14,d14,93.35,,
d14,d14,93.35,,
d14,d14,93.35,,
d14,d14,93.35,,
d14,d14,93.35,,
d14,d14,93.35,,
d14,d14,93.35,,
d14,d14,93.35,,
d14,d14,93.35,,
d14,d14,93.35,,
d14,d14,93.35,,
d14,d14,93.35,,
d14,d14,93.35,,
d14,d14,93.35,,
d14,d14,93.35,,
d14,d14,93.35,,
d14,d14,93.35,,
d14,d14,93.35,,
d14,d14,93.35,,
d14,d14,93.35,,
d14,d14,93.35,,
d14,d14,93.35,,
d14,d14,93.35,,
d14,d14,93.35,,
d14,d14,93.35,,
d14,d14,93.35,,
d14,d14,93.35,,
d14,d14,93.35,,
d14,d14,93.35,,
d14,d14,93.35,,
d14,d14,93.35,,
d14,d14,93.35,,
o14,d14,93.35,,
o14,d14,93.35,,
o14,d14,93.35,,
o14,d14,93.35,,
o14,d14,93.35,,
o14,d14,93.35,,
o14,d14,93.35,,
o14,d14,93.35,,
o14,d14,93.35,,
o14,d14,93.35,,
o14,d14,93.35,,
o14,d14,93.35,,
o14,d14,93.35,,
o14,d14,93.35,,
o14,d14,93.35,,
o14,d14,93.35,,
o14,d14,93.35,,
o14,d14,93.35,,
o14,d14,93.35,,
o14,d14,93.35,,
o14,d14,93.35,,
o14,d14,93.35,,
o14,d14,93.35,,
o14,d14,93.35,,
o14,d14,93.35,,
m14,d14,93.35,,
m14,d14,93.35,,
m14,d14,93.35,,
m14,d14,93.35,,
m14,d14,93.35,,
m14,d14,93.35,,
m14,d14,93.35,,
m14,d14,93.35,,
m14,d14,93.35,,
m14,d14,93.35,,
m14,d14,93.35,,
m14,d14,93.35,,
m14,d14,93.35,,
m14,d14,93.35,,
m14,d14,93.35,,
m14,d14,93.35,,
m14,d14,93.35,,
m14,d14,93.35,,
m14,d14,93.35,,
m14,d14,93.35,,
m14,d14,93.35,,
m14,d14,93.35,,
m14,d14,93.35,,
m14,d14,93.35,,
m14,d14,93.35,,
m14,d14,93.35,,
m14,d14,93.35,,
m14,d14,93.35,,
m14,d14,93.35,,
m14,d14,93.35,,
m14,d14,93.35,,
m14,d14,93.35,,
m14,d14,93.35,,
m14,d14,93.35,,
m14,d14,93.35,,
m14,d14,93.35,,
m14,d14,93.35,,
m14,d14,93.35,,
m14,d14,93.35,,
m14,d14,93.35,,
m14,d14,93.35,,
m14,d14,93.35,,
m14,d14,93.35,,
m14,d14,93.35,,
