bed,aimedat,average,,,min 50 darts at double
o6,d6,94.2,,,
o6,d6,94.2,,,
o6,d6,94.2,,,
o6,d6,94.2,,,
o6,d6,94.2,,,
o6,d6,94.2,,,
o6,d6,94.2,,,
o6,d6,94.2,,,
o6,d6,94.2,,,
o6,d6,94.2,,,
o6,d6,94.2,,,
o6,d6,94.2,,,
o6,d6,94.2,,,
o6,d6,94.2,,,
o6,d6,94.2,,,
o6,d6,94.2,,,
o6,d6,94.2,,,
o6,d6,94.2,,,
o6,d6,94.2,,,
o6,d6,94.2,,,
o6,d6,94.2,,,
o6,d6,94.2,,,
o6,d6,94.2,,,
o6,d6,94.2,,,
o6,d6,94.2,,,
o6,d6,94.2,,,
o6,d6,94.2,,,
o6,d6,94.2,,,
o6,d6,94.2,,,
o6,d6,94.2,,,
o6,d6,94.2,,,
o6,d6,94.2,,,
o6,d6,94.2,,,
o6,d6,94.2,,,
o6,d6,94.2,,,
o6,d6,94.2,,,
o6,d6,94.2,,,
o6,d6,94.2,,,
o6,d6,94.2,,,
o6,d6,94.2,,,
o6,d6,94.2,,,
o6,d6,94.2,,,
o6,d6,94.2,,,
o6,d6,94.2,,,
o6,d6,94.2,,,
o6,d6,94.2,,,
o6,d6,94.2,,,
o6,d6,94.2,,,
o6,d6,94.2,,,
o6,d6,94.2,,,
o6,d6,94.2,,,
o6,d6,94.2,,,
o6,d6,94.2,,,
o6,d6,94.2,,,
o6,d6,94.2,,,
o6,d6,94.2,,,
m6,d6,94.2,,,
m6,d6,94.2,,,
m6,d6,94.2,,,
m6,d6,94.2,,,
m6,d6,94.2,,,
m6,d6,94.2,,,
m6,d6,94.2,,,
m6,d6,94.2,,,
m6,d6,94.2,,,
m6,d6,94.2,,,
m6,d6,94.2,,,
m6,d6,94.2,,,
m6,d6,94.2,,,
m6,d6,94.2,,,
m6,d6,94.2,,,
m6,d6,94.2,,,
m6,d6,94.2,,,
m6,d6,94.2,,,
m6,d6,94.2,,,
m6,d6,94.2,,,
m6,d6,94.2,,,
m6,d6,94.2,,,
m6,d6,94.2,,,
m6,d6,94.2,,,
m6,d6,94.2,,,
m6,d6,94.2,,,
m6,d6,94.2,,,
m6,d6,94.2,,,
m6,d6,94.2,,,
m6,d6,94.2,,,
m6,d6,94.2,,,
m6,d6,94.2,,,
m6,d6,94.2,,,
m6,d6,94.2,,,
m6,d6,94.2,,,
m6,d6,94.2,,,
m6,d6,94.2,,,
m6,d6,94.2,,,
m6,d6,94.2,,,
m6,d6,94.2,,,
m6,d6,94.2,,,
m6,d6,94.2,,,
m6,d6,94.2,,,
m6,d6,94.2,,,
m6,d6,94.2,,,
m6,d6,94.2,,,
m6,d6,94.2,,,
m6,d6,94.2,,,
m6,d6,94.2,,,
m6,d6,94.2,,,
m6,d6,94.2,,,
m6,d6,94.2,,,
m6,d6,94.2,,,
m6,d6,94.2,,,
m6,d6,94.2,,,
m6,d6,94.2,,,
m6,d6,94.2,,,
m6,d6,94.2,,,
m6,d6,94.2,,,
m6,d6,94.2,,,
m6,d6,94.2,,,
m6,d6,94.2,,,
m6,d6,94.2,,,
m6,d6,94.2,,,
m6,d6,94.2,,,
m6,d6,94.2,,,
m6,d6,94.2,,,
m6,d6,94.2,,,
m6,d6,94.2,,,
m6,d6,94.2,,,
m6,d6,94.2,,,
m6,d6,94.2,,,
m6,d6,94.2,,,
m6,d6,94.2,,,
m6,d6,94.2,,,
m6,d6,94.2,,,
m6,d6,94.2,,,
m6,d6,94.2,,,
m6,d6,94.2,,,
m6,d6,94.2,,,
m6,d6,94.2,,,
m6,d6,94.2,,,
m6,d6,94.2,,,
m6,d6,94.2,,,
m6,d6,94.2,,,
m6,d6,94.2,,,
m6,d6,94.2,,,
m6,d6,94.2,,,
m6,d6,94.2,,,
m6,d6,94.2,,,
m6,d6,94.2,,,
m6,d6,94.2,,,
m6,d6,94.2,,,
m6,d6,94.2,,,
m6,d6,94.2,,,
m6,d6,94.2,,,
m6,d6,94.2,,,
m6,d6,94.2,,,
m6,d6,94.2,,,
m6,d6,94.2,,,
m6,d6,94.2,,,
m6,d6,94.2,,,
m6,d6,94.2,,,
m6,d6,94.2,,,
m6,d6,94.2,,,
m6,d6,94.2,,,
m6,d6,94.2,,,
m6,d6,94.2,,,
m6,d6,94.2,,,
m6,d6,94.2,,,
m6,d6,94.2,,,
m6,d6,94.2,,,
m6,d6,94.2,,,
m6,d6,94.2,,,
m6,d6,94.2,,,
m6,d6,94.2,,,
m6,d6,94.2,,,
m6,d6,94.2,,,
m6,d6,94.2,,,
m6,d6,94.2,,,
d13,d6,94.2,,,
o10,d6,94.2,,,
d13,d6,94.2,,,
d10,d6,94.2,,,
o13,d6,94.2,,,
d6,d6,95.94,,,
d6,d6,95.94,,,
d6,d6,95.94,,,
d6,d6,95.94,,,
d6,d6,95.94,,,
d6,d6,95.94,,,
d6,d6,95.94,,,
d6,d6,95.94,,,
d6,d6,95.94,,,
d6,d6,95.94,,,
d6,d6,95.94,,,
d6,d6,95.94,,,
d6,d6,95.94,,,
d6,d6,95.94,,,
d6,d6,95.94,,,
d6,d6,95.94,,,
d6,d6,95.94,,,
d6,d6,95.94,,,
d6,d6,95.94,,,
d6,d6,95.94,,,
d6,d6,95.94,,,
d6,d6,95.94,,,
d6,d6,95.94,,,
d6,d6,95.94,,,
d6,d6,95.94,,,
d6,d6,95.94,,,
d6,d6,95.94,,,
d6,d6,95.94,,,
d6,d6,95.94,,,
d6,d6,95.94,,,
d6,d6,95.94,,,
d6,d6,95.94,,,
d6,d6,95.94,,,
d6,d6,95.94,,,
d6,d6,95.94,,,
d6,d6,95.94,,,
d6,d6,95.94,,,
d6,d6,95.94,,,
d6,d6,95.94,,,
d6,d6,95.94,,,
d6,d6,95.94,,,
d6,d6,95.94,,,
d6,d6,95.94,,,
d6,d6,95.94,,,
d6,d6,95.94,,,
d6,d6,95.94,,,
d6,d6,95.94,,,
d6,d6,95.94,,,
d6,d6,95.94,,,
d6,d6,95.94,,,
d6,d6,95.94,,,
o6,d6,95.94,,,
o6,d6,95.94,,,
o6,d6,95.94,,,
o6,d6,95.94,,,
o6,d6,95.94,,,
o6,d6,95.94,,,
o6,d6,95.94,,,
o6,d6,95.94,,,
o6,d6,95.94,,,
o6,d6,95.94,,,
o6,d6,95.94,,,
o6,d6,95.94,,,
o6,d6,95.94,,,
o6,d6,95.94,,,
m6,d6,95.94,,,
m6,d6,95.94,,,
m6,d6,95.94,,,
m6,d6,95.94,,,
m6,d6,95.94,,,
m6,d6,95.94,,,
m6,d6,95.94,,,
m6,d6,95.94,,,
m6,d6,95.94,,,
m6,d6,95.94,,,
m6,d6,95.94,,,
m6,d6,95.94,,,
m6,d6,95.94,,,
m6,d6,95.94,,,
m6,d6,95.94,,,
m6,d6,95.94,,,
m6,d6,95.94,,,
m6,d6,95.94,,,
m6,d6,95.94,,,
m6,d6,95.94,,,
m6,d6,95.94,,,
m6,d6,95.94,,,
m6,d6,95.94,,,
m6,d6,95.94,,,
m6,d6,95.94,,,
m6,d6,95.94,,,
m6,d6,95.94,,,
m6,d6,95.94,,,
m6,d6,95.94,,,
m6,d6,95.94,,,
m6,d6,95.94,,,
m6,d6,95.94,,,
m6,d6,95.94,,,
m6,d6,95.94,,,
m6,d6,95.94,,,
m6,d6,95.94,,,
m6,d6,95.94,,,
m6,d6,95.94,,,
m6,d6,95.94,,,
m6,d6,95.94,,,
m6,d6,95.94,,,
m6,d6,95.94,,,
m6,d6,95.94,,,
m6,d6,95.94,,,
m6,d6,95.94,,,
m6,d6,95.94,,,
m6,d6,95.94,,,
m6,d6,95.94,,,
m6,d6,95.94,,,
m6,d6,95.94,,,
m6,d6,95.94,,,
m6,d6,95.94,,,
m6,d6,95.94,,,
m6,d6,95.94,,,
m6,d6,95.94,,,
m6,d6,95.94,,,
m6,d6,95.94,,,
m6,d6,95.94,,,
m6,d6,95.94,,,
m6,d6,95.94,,,
m6,d6,95.94,,,
m6,d6,95.94,,,
m6,d6,95.94,,,
m6,d6,95.94,,,
m6,d6,95.94,,,
m6,d6,95.94,,,
m6,d6,95.94,,,
m6,d6,95.94,,,
m6,d6,95.94,,,
m6,d6,95.94,,,
m6,d6,95.94,,,
m6,d6,95.94,,,
m6,d6,95.94,,,
m6,d6,95.94,,,
m6,d6,95.94,,,
m6,d6,95.94,,,
m6,d6,95.94,,,
m6,d6,95.94,,,
m6,d6,95.94,,,
m6,d6,95.94,,,
m6,d6,95.94,,,
m6,d6,95.94,,,
m6,d6,95.94,,,
m6,d6,95.94,,,
m6,d6,95.94,,,
m6,d6,95.94,,,
m6,d6,95.94,,,
m6,d6,95.94,,,
m6,d6,95.94,,,
m6,d6,95.94,,,
d6,d6,95.19,,,
d6,d6,95.19,,,
d6,d6,95.19,,,
d6,d6,95.19,,,
d6,d6,95.19,,,
d6,d6,95.19,,,
d6,d6,95.19,,,
d6,d6,95.19,,,
d6,d6,95.19,,,
d6,d6,95.19,,,
d6,d6,95.19,,,
d6,d6,95.19,,,
d6,d6,95.19,,,
d6,d6,95.19,,,
d6,d6,95.19,,,
d6,d6,95.19,,,
d6,d6,95.19,,,
d6,d6,95.19,,,
d6,d6,95.19,,,
d6,d6,95.19,,,
d6,d6,95.19,,,
d6,d6,95.19,,,
d6,d6,95.19,,,
d6,d6,95.19,,,
d6,d6,95.19,,,
d6,d6,95.19,,,
d6,d6,95.19,,,
d6,d6,95.19,,,
d6,d6,95.19,,,
d6,d6,95.19,,,
d6,d6,95.19,,,
d6,d6,95.19,,,
d6,d6,95.19,,,
d6,d6,95.19,,,
d6,d6,95.19,,,
d6,d6,95.19,,,
d6,d6,95.19,,,
d6,d6,95.19,,,
d6,d6,95.19,,,
d6,d6,95.19,,,
d6,d6,95.19,,,
d6,d6,95.19,,,
d6,d6,95.19,,,
d6,d6,95.19,,,
d6,d6,95.19,,,
d6,d6,95.19,,,
d6,d6,95.19,,,
d6,d6,95.19,,,
d6,d6,95.19,,,
d6,d6,95.19,,,
d6,d6,95.19,,,
d6,d6,95.19,,,
d6,d6,95.19,,,
d6,d6,95.19,,,
d6,d6,95.19,,,
d6,d6,95.19,,,
d6,d6,95.19,,,
d6,d6,95.19,,,
d6,d6,95.19,,,
d6,d6,95.19,,,
d6,d6,95.19,,,
d6,d6,95.19,,,
d6,d6,95.19,,,
d6,d6,95.19,,,
d6,d6,95.19,,,
d6,d6,95.19,,,
d6,d6,95.19,,,
d6,d6,95.19,,,
o6,d6,95.19,,,
o6,d6,95.19,,,
o6,d6,95.19,,,
o6,d6,95.19,,,
o6,d6,95.19,,,
o6,d6,95.19,,,
o6,d6,95.19,,,
o6,d6,95.19,,,
o6,d6,95.19,,,
o6,d6,95.19,,,
o6,d6,95.19,,,
o6,d6,95.19,,,
o6,d6,95.19,,,
o6,d6,95.19,,,
o6,d6,95.19,,,
o6,d6,95.19,,,
o6,d6,95.19,,,
o6,d6,95.19,,,
o6,d6,95.19,,,
o6,d6,95.19,,,
o6,d6,95.19,,,
o6,d6,95.19,,,
o6,d6,95.19,,,
o6,d6,95.19,,,
o6,d6,95.19,,,
o6,d6,95.19,,,
o6,d6,95.19,,,
o6,d6,95.19,,,
o6,d6,95.19,,,
o6,d6,95.19,,,
o6,d6,95.19,,,
o6,d6,95.19,,,
o6,d6,95.19,,,
o6,d6,95.19,,,
o6,d6,95.19,,,
o6,d6,95.19,,,
o6,d6,95.19,,,
o6,d6,95.19,,,
o6,d6,95.19,,,
o6,d6,95.19,,,
o6,d6,95.19,,,
o6,d6,95.19,,,
o6,d6,95.19,,,
o6,d6,95.19,,,
o6,d6,95.19,,,
o6,d6,95.19,,,
o6,d6,95.19,,,
o6,d6,95.19,,,
o6,d6,95.19,,,
o6,d6,95.19,,,
o6,d6,95.19,,,
m6,d6,95.19,,,
m6,d6,95.19,,,
m6,d6,95.19,,,
m6,d6,95.19,,,
m6,d6,95.19,,,
m6,d6,95.19,,,
m6,d6,95.19,,,
m6,d6,95.19,,,
m6,d6,95.19,,,
m6,d6,95.19,,,
m6,d6,95.19,,,
m6,d6,95.19,,,
m6,d6,95.19,,,
m6,d6,95.19,,,
m6,d6,95.19,,,
m6,d6,95.19,,,
m6,d6,95.19,,,
m6,d6,95.19,,,
m6,d6,95.19,,,
m6,d6,95.19,,,
m6,d6,95.19,,,
m6,d6,95.19,,,
m6,d6,95.19,,,
m6,d6,95.19,,,
m6,d6,95.19,,,
m6,d6,95.19,,,
m6,d6,95.19,,,
m6,d6,95.19,,,
m6,d6,95.19,,,
m6,d6,95.19,,,
m6,d6,95.19,,,
m6,d6,95.19,,,
m6,d6,95.19,,,
m6,d6,95.19,,,
m6,d6,95.19,,,
m6,d6,95.19,,,
m6,d6,95.19,,,
m6,d6,95.19,,,
m6,d6,95.19,,,
m6,d6,95.19,,,
m6,d6,95.19,,,
m6,d6,95.19,,,
m6,d6,95.19,,,
m6,d6,95.19,,,
m6,d6,95.19,,,
m6,d6,95.19,,,
m6,d6,95.19,,,
m6,d6,95.19,,,
m6,d6,95.19,,,
m6,d6,95.19,,,
m6,d6,95.19,,,
m6,d6,95.19,,,
m6,d6,95.19,,,
m6,d6,95.19,,,
m6,d6,95.19,,,
m6,d6,95.19,,,
m6,d6,95.19,,,
m6,d6,95.19,,,
m6,d6,95.19,,,
m6,d6,95.19,,,
m6,d6,95.19,,,
m6,d6,95.19,,,
m6,d6,95.19,,,
m6,d6,95.19,,,
m6,d6,95.19,,,
m6,d6,95.19,,,
m6,d6,95.19,,,
m6,d6,95.19,,,
m6,d6,95.19,,,
m6,d6,95.19,,,
m6,d6,95.19,,,
m6,d6,95.19,,,
m6,d6,95.19,,,
m6,d6,95.19,,,
m6,d6,95.19,,,
m6,d6,95.19,,,
m6,d6,95.19,,,
m6,d6,95.19,,,
m6,d6,95.19,,,
m6,d6,95.19,,,
m6,d6,95.19,,,
m6,d6,95.19,,,
m6,d6,95.19,,,
m6,d6,95.19,,,
m6,d6,95.19,,,
m6,d6,95.19,,,
m6,d6,95.19,,,
m6,d6,95.19,,,
m6,d6,95.19,,,
m6,d6,95.19,,,
m6,d6,95.19,,,
m6,d6,95.19,,,
m6,d6,95.19,,,
m6,d6,95.19,,,
m6,d6,95.19,,,
d6,d6,98.58,,,
d6,d6,98.58,,,
d6,d6,98.58,,,
d6,d6,98.58,,,
d6,d6,98.58,,,
d6,d6,98.58,,,
d6,d6,98.58,,,
d6,d6,98.58,,,
d6,d6,98.58,,,
d6,d6,98.58,,,
d6,d6,98.58,,,
d6,d6,98.58,,,
d6,d6,98.58,,,
d6,d6,98.58,,,
d6,d6,98.58,,,
d6,d6,98.58,,,
d6,d6,98.58,,,
d6,d6,98.58,,,
d6,d6,98.58,,,
d6,d6,98.58,,,
d6,d6,98.58,,,
d6,d6,98.58,,,
d6,d6,98.58,,,
d6,d6,98.58,,,
d6,d6,98.58,,,
d6,d6,98.58,,,
d6,d6,98.58,,,
d6,d6,98.58,,,
d6,d6,98.58,,,
d6,d6,98.58,,,
d6,d6,98.58,,,
d6,d6,98.58,,,
d6,d6,98.58,,,
d6,d6,98.58,,,
d6,d6,98.58,,,
d6,d6,98.58,,,
d6,d6,98.58,,,
d6,d6,98.58,,,
d6,d6,98.58,,,
d6,d6,98.58,,,
d6,d6,98.58,,,
d6,d6,98.58,,,
d6,d6,98.58,,,
d6,d6,98.58,,,
d6,d6,98.58,,,
d6,d6,98.58,,,
d6,d6,98.58,,,
d6,d6,98.58,,,
d6,d6,98.58,,,
d6,d6,98.58,,,
d6,d6,98.58,,,
d6,d6,98.58,,,
d6,d6,98.58,,,
d6,d6,98.58,,,
d6,d6,98.58,,,
d6,d6,98.58,,,
d6,d6,98.58,,,
d6,d6,98.58,,,
d6,d6,98.58,,,
d6,d6,98.58,,,
d6,d6,98.58,,,
d6,d6,98.58,,,
d6,d6,98.58,,,
d6,d6,98.58,,,
d6,d6,98.58,,,
d6,d6,98.58,,,
d6,d6,98.58,,,
d6,d6,98.58,,,
d6,d6,98.58,,,
o6,d6,98.58,,,
o6,d6,98.58,,,
o6,d6,98.58,,,
o6,d6,98.58,,,
o6,d6,98.58,,,
o6,d6,98.58,,,
o6,d6,98.58,,,
o6,d6,98.58,,,
o6,d6,98.58,,,
o6,d6,98.58,,,
o6,d6,98.58,,,
o6,d6,98.58,,,
o6,d6,98.58,,,
o6,d6,98.58,,,
o6,d6,98.58,,,
o6,d6,98.58,,,
o6,d6,98.58,,,
o6,d6,98.58,,,
o6,d6,98.58,,,
o6,d6,98.58,,,
o6,d6,98.58,,,
o6,d6,98.58,,,
o6,d6,98.58,,,
o6,d6,98.58,,,
o6,d6,98.58,,,
o6,d6,98.58,,,
o6,d6,98.58,,,
o6,d6,98.58,,,
o6,d6,98.58,,,
o6,d6,98.58,,,
o6,d6,98.58,,,
o6,d6,98.58,,,
o6,d6,98.58,,,
o6,d6,98.58,,,
o6,d6,98.58,,,
o6,d6,98.58,,,
o6,d6,98.58,,,
o6,d6,98.58,,,
o6,d6,98.58,,,
o6,d6,98.58,,,
o6,d6,98.58,,,
o6,d6,98.58,,,
o6,d6,98.58,,,
o6,d6,98.58,,,
o6,d6,98.58,,,
o6,d6,98.58,,,
o6,d6,98.58,,,
o6,d6,98.58,,,
o6,d6,98.58,,,
o6,d6,98.58,,,
o6,d6,98.58,,,
o6,d6,98.58,,,
o6,d6,98.58,,,
o6,d6,98.58,,,
o6,d6,98.58,,,
o6,d6,98.58,,,
o6,d6,98.58,,,
o6,d6,98.58,,,
o6,d6,98.58,,,
o6,d6,98.58,,,
o6,d6,98.58,,,
m6,d6,98.58,,,
m6,d6,98.58,,,
m6,d6,98.58,,,
m6,d6,98.58,,,
m6,d6,98.58,,,
m6,d6,98.58,,,
m6,d6,98.58,,,
m6,d6,98.58,,,
m6,d6,98.58,,,
m6,d6,98.58,,,
m6,d6,98.58,,,
m6,d6,98.58,,,
m6,d6,98.58,,,
m6,d6,98.58,,,
m6,d6,98.58,,,
m6,d6,98.58,,,
m6,d6,98.58,,,
m6,d6,98.58,,,
m6,d6,98.58,,,
m6,d6,98.58,,,
m6,d6,98.58,,,
m6,d6,98.58,,,
m6,d6,98.58,,,
m6,d6,98.58,,,
m6,d6,98.58,,,
m6,d6,98.58,,,
m6,d6,98.58,,,
m6,d6,98.58,,,
m6,d6,98.58,,,
m6,d6,98.58,,,
m6,d6,98.58,,,
m6,d6,98.58,,,
m6,d6,98.58,,,
m6,d6,98.58,,,
m6,d6,98.58,,,
m6,d6,98.58,,,
m6,d6,98.58,,,
m6,d6,98.58,,,
m6,d6,98.58,,,
m6,d6,98.58,,,
m6,d6,98.58,,,
m6,d6,98.58,,,
m6,d6,98.58,,,
m6,d6,98.58,,,
m6,d6,98.58,,,
m6,d6,98.58,,,
m6,d6,98.58,,,
m6,d6,98.58,,,
m6,d6,98.58,,,
m6,d6,98.58,,,
m6,d6,98.58,,,
m6,d6,98.58,,,
m6,d6,98.58,,,
m6,d6,98.58,,,
m6,d6,98.58,,,
m6,d6,98.58,,,
m6,d6,98.58,,,
m6,d6,98.58,,,
m6,d6,98.58,,,
m6,d6,98.58,,,
m6,d6,98.58,,,
m6,d6,98.58,,,
m6,d6,98.58,,,
m6,d6,98.58,,,
m6,d6,98.58,,,
m6,d6,98.58,,,
m6,d6,98.58,,,
m6,d6,98.58,,,
m6,d6,98.58,,,
m6,d6,98.58,,,
m6,d6,98.58,,,
m6,d6,98.58,,,
m6,d6,98.58,,,
m6,d6,98.58,,,
m6,d6,98.58,,,
m6,d6,98.58,,,
m6,d6,98.58,,,
m6,d6,98.58,,,
m6,d6,98.58,,,
m6,d6,98.58,,,
m6,d6,98.58,,,
m6,d6,98.58,,,
m6,d6,98.58,,,
m6,d6,98.58,,,
m6,d6,98.58,,,
m6,d6,98.58,,,
m6,d6,98.58,,,
m6,d6,98.58,,,
d6,d6,90.87,,,
d6,d6,90.87,,,
d6,d6,90.87,,,
d6,d6,90.87,,,
d6,d6,90.87,,,
d6,d6,90.87,,,
d6,d6,90.87,,,
d6,d6,90.87,,,
d6,d6,90.87,,,
d6,d6,90.87,,,
d6,d6,90.87,,,
d6,d6,90.87,,,
d6,d6,90.87,,,
d6,d6,90.87,,,
d6,d6,90.87,,,
d6,d6,90.87,,,
d6,d6,90.87,,,
d6,d6,90.87,,,
d6,d6,90.87,,,
d6,d6,90.87,,,
d6,d6,90.87,,,
d6,d6,90.87,,,
d6,d6,90.87,,,
d6,d6,90.87,,,
d6,d6,90.87,,,
d6,d6,90.87,,,
d6,d6,90.87,,,
d6,d6,90.87,,,
d6,d6,90.87,,,
d6,d6,90.87,,,
d6,d6,90.87,,,
d6,d6,90.87,,,
d6,d6,90.87,,,
d6,d6,90.87,,,
d6,d6,90.87,,,
d6,d6,90.87,,,
d6,d6,90.87,,,
d6,d6,90.87,,,
d6,d6,90.87,,,
d6,d6,90.87,,,
d6,d6,90.87,,,
d6,d6,90.87,,,
d6,d6,90.87,,,
d6,d6,90.87,,,
d6,d6,90.87,,,
d6,d6,90.87,,,
d6,d6,90.87,,,
d6,d6,90.87,,,
d6,d6,90.87,,,
d6,d6,90.87,,,
d6,d6,90.87,,,
d6,d6,90.87,,,
d6,d6,90.87,,,
d6,d6,90.87,,,
d6,d6,90.87,,,
d6,d6,90.87,,,
d6,d6,90.87,,,
d6,d6,90.87,,,
o6,d6,90.87,,,
o6,d6,90.87,,,
o6,d6,90.87,,,
o6,d6,90.87,,,
o6,d6,90.87,,,
o6,d6,90.87,,,
o6,d6,90.87,,,
o6,d6,90.87,,,
o6,d6,90.87,,,
o6,d6,90.87,,,
o6,d6,90.87,,,
o6,d6,90.87,,,
o6,d6,90.87,,,
o6,d6,90.87,,,
o6,d6,90.87,,,
o6,d6,90.87,,,
o6,d6,90.87,,,
o6,d6,90.87,,,
o6,d6,90.87,,,
o6,d6,90.87,,,
o6,d6,90.87,,,
o6,d6,90.87,,,
o6,d6,90.87,,,
o6,d6,90.87,,,
o6,d6,90.87,,,
o6,d6,90.87,,,
m6,d6,90.87,,,
m6,d6,90.87,,,
m6,d6,90.87,,,
m6,d6,90.87,,,
m6,d6,90.87,,,
m6,d6,90.87,,,
m6,d6,90.87,,,
m6,d6,90.87,,,
m6,d6,90.87,,,
m6,d6,90.87,,,
m6,d6,90.87,,,
m6,d6,90.87,,,
m6,d6,90.87,,,
m6,d6,90.87,,,
m6,d6,90.87,,,
m6,d6,90.87,,,
m6,d6,90.87,,,
m6,d6,90.87,,,
m6,d6,90.87,,,
m6,d6,90.87,,,
m6,d6,90.87,,,
m6,d6,90.87,,,
m6,d6,90.87,,,
m6,d6,90.87,,,
m6,d6,90.87,,,
m6,d6,90.87,,,
m6,d6,90.87,,,
m6,d6,90.87,,,
m6,d6,90.87,,,
m6,d6,90.87,,,
m6,d6,90.87,,,
m6,d6,90.87,,,
m6,d6,90.87,,,
m6,d6,90.87,,,
m6,d6,90.87,,,
m6,d6,90.87,,,
m6,d6,90.87,,,
m6,d6,90.87,,,
m6,d6,90.87,,,
m6,d6,90.87,,,
m6,d6,90.87,,,
m6,d6,90.87,,,
m6,d6,90.87,,,
m6,d6,90.87,,,
m6,d6,90.87,,,
m6,d6,90.87,,,
m6,d6,90.87,,,
m6,d6,90.87,,,
m6,d6,90.87,,,
m6,d6,90.87,,,
m6,d6,90.87,,,
m6,d6,90.87,,,
m6,d6,90.87,,,
m6,d6,90.87,,,
m6,d6,90.87,,,
m6,d6,90.87,,,
m6,d6,90.87,,,
m6,d6,90.87,,,
m6,d6,90.87,,,
m6,d6,90.87,,,
m6,d6,90.87,,,
m6,d6,90.87,,,
m6,d6,90.87,,,
m6,d6,90.87,,,
m6,d6,90.87,,,
m6,d6,90.87,,,
m6,d6,90.87,,,
m6,d6,90.87,,,
m6,d6,90.87,,,
m6,d6,90.87,,,
m6,d6,90.87,,,
m6,d6,90.87,,,
m6,d6,90.87,,,
m6,d6,90.87,,,
m6,d6,90.87,,,
m6,d6,90.87,,,
m6,d6,90.87,,,
m6,d6,90.87,,,
m6,d6,90.87,,,
m6,d6,90.87,,,
m6,d6,90.87,,,
m6,d6,90.87,,,
m6,d6,90.87,,,
m6,d6,90.87,,,
m6,d6,90.87,,,
m6,d6,90.87,,,
m6,d6,90.87,,,
m6,d6,90.87,,,
m6,d6,90.87,,,
m6,d6,90.87,,,
m6,d6,90.87,,,
m6,d6,90.87,,,
m6,d6,90.87,,,
m6,d6,90.87,,,
m6,d6,90.87,,,
m6,d6,90.87,,,
m6,d6,90.87,,,
m6,d6,90.87,,,
m6,d6,90.87,,,
m6,d6,90.87,,,
m6,d6,90.87,,,
m6,d6,90.87,,,
m6,d6,90.87,,,
m6,d6,90.87,,,
m6,d6,90.87,,,
m6,d6,90.87,,,
m6,d6,90.87,,,
m6,d6,90.87,,,
d6,d6,90.67,,,
d6,d6,90.67,,,
d6,d6,90.67,,,
d6,d6,90.67,,,
d6,d6,90.67,,,
d6,d6,90.67,,,
d6,d6,90.67,,,
d6,d6,90.67,,,
d6,d6,90.67,,,
d6,d6,90.67,,,
d6,d6,90.67,,,
d6,d6,90.67,,,
d6,d6,90.67,,,
d6,d6,90.67,,,
d6,d6,90.67,,,
o6,d6,90.67,,,
o6,d6,90.67,,,
o6,d6,90.67,,,
o6,d6,90.67,,,
o6,d6,90.67,,,
o6,d6,90.67,,,
o6,d6,90.67,,,
o6,d6,90.67,,,
o6,d6,90.67,,,
o6,d6,90.67,,,
o6,d6,90.67,,,
o6,d6,90.67,,,
o6,d6,90.67,,,
o6,d6,90.67,,,
o6,d6,90.67,,,
m6,d6,90.67,,,
m6,d6,90.67,,,
m6,d6,90.67,,,
m6,d6,90.67,,,
m6,d6,90.67,,,
m6,d6,90.67,,,
m6,d6,90.67,,,
m6,d6,90.67,,,
m6,d6,90.67,,,
m6,d6,90.67,,,
m6,d6,90.67,,,
m6,d6,90.67,,,
m6,d6,90.67,,,
m6,d6,90.67,,,
m6,d6,90.67,,,
m6,d6,90.67,,,
m6,d6,90.67,,,
m6,d6,90.67,,,
m6,d6,90.67,,,
m6,d6,90.67,,,
d6,d6,90.86,,,
d6,d6,90.86,,,
d6,d6,90.86,,,
d6,d6,90.86,,,
d6,d6,90.86,,,
d6,d6,90.86,,,
d6,d6,90.86,,,
d6,d6,90.86,,,
d6,d6,90.86,,,
d6,d6,90.86,,,
d6,d6,90.86,,,
d6,d6,90.86,,,
d6,d6,90.86,,,
d6,d6,90.86,,,
d6,d6,90.86,,,
o6,d6,90.86,,,
o6,d6,90.86,,,
o6,d6,90.86,,,
o6,d6,90.86,,,
o6,d6,90.86,,,
m6,d6,90.86,,,
m6,d6,90.86,,,
m6,d6,90.86,,,
m6,d6,90.86,,,
m6,d6,90.86,,,
m6,d6,90.86,,,
m6,d6,90.86,,,
m6,d6,90.86,,,
m6,d6,90.86,,,
m6,d6,90.86,,,
m6,d6,90.86,,,
m6,d6,90.86,,,
m6,d6,90.86,,,
m6,d6,90.86,,,
m6,d6,90.86,,,
m6,d6,90.86,,,
m6,d6,90.86,,,
m6,d6,90.86,,,
m6,d6,90.86,,,
m6,d6,90.86,,,
m6,d6,90.86,,,
m6,d6,90.86,,,
m6,d6,90.86,,,
m6,d6,90.86,,,
m6,d6,90.86,,,
m6,d6,90.86,,,
m6,d6,90.86,,,
m6,d6,90.86,,,
m6,d6,90.86,,,
m6,d6,90.86,,,
d6,d6,91.05,,,
d6,d6,91.05,,,
d6,d6,91.05,,,
d6,d6,91.05,,,
d6,d6,91.05,,,
d6,d6,91.05,,,
d6,d6,91.05,,,
d6,d6,91.05,,,
d6,d6,91.05,,,
d6,d6,91.05,,,
d6,d6,91.05,,,
d6,d6,91.05,,,
d6,d6,91.05,,,
d6,d6,91.05,,,
d6,d6,91.05,,,
